key,class_id,weapon_id,level,scenario,scenario_label,playable,attack_mode,archetype,axis,final_mechanic,playstyle,strengths,weaknesses,stat_delta,solo_dpm,crowd_10_total_dpm,crowd_10_per_target_dpm,hp,defense,dodge,absorb_flat,conditional_shield_capacity,regeneration_per_second,lifesteal_per_second,mitigation,ehp,ttd_seconds,conditional_defense_factor,pickup_radius,move_speed,healing_multiplier,xp_multiplier,money_multiplier,start_gold,ult_start_charge,death_save,solo_delta_abs,solo_delta_pct,crowd_delta_abs,crowd_delta_pct,ehp_delta_abs,ehp_delta_pct,ttd_delta_abs,ttd_delta_pct,atlas_delta,measurement_method,runs,solo_variance_dpm2,crowd_variance_dpm2
"soldier|soldier_grenade|20|class_constellation","soldier","soldier_grenade","20.0","class_constellation","Full class constellation (schema 6)","true","grenade_fuse","projectile","aoe","grenade_shrapnel_second_wave","slow fuse nuke with falloff","area coverage; slow fuse nuke with falloff","Compact-pack strength does not imply equal boss pressure.","{""agility"":8.0,""strength"":11.0}","16518.45","74393.47","7439.35","66.4","0.1538","0.1323","0.87","0.0","0.09","0.0","0.33","99.1","3.2","1.0","168.0","366.32","0.68","0.8","0.8","0.0","0.0","false","4493.25","37.37","37085.47","99.4","0.0","0.0","0.0","0.0","n/a","deterministic_formula_plus_live_scene_probe","3.0","2871499.7","210950352.26"
"soldier|soldier_bayonet|20|class_constellation","soldier","soldier_bayonet","20.0","class_constellation","Full class constellation (schema 6)","true","bayonet_cone","melee","solo","bayonet_brace_countershot","close brace, knockback and conditional rear shot","durable-target pressure; close brace, knockback and conditional rear shot","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{""agility"":8.0,""strength"":11.0}","29888.01","70032.93","7003.29","66.4","0.1786","0.1323","0.87","0.0","0.09","0.0","0.3496","102.09","3.3","1.0","168.0","366.32","0.68","0.8","0.8","0.0","0.0","false","17714.01","145.51","34383.93","96.45","0.0","0.0","0.0","0.0","n/a","deterministic_formula_plus_live_scene_probe","3.0","598116.62","11238183.48"
"soldier|soldier_rifle|20|class_atlas50","soldier","soldier_rifle","20.0","class_atlas50","Full class + legal Guild Atlas 50","true","arquebus_shot","projectile","defense","rifle_suppression_mark","rapid explosive shot and suppression","control/defensive utility; rapid explosive shot and suppression","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":8.0,""strength"":11.0}","16811.68","56107.66","5610.77","66.4","0.1538","0.1323","0.87","0.0","0.14","0.0","0.33","99.1","6.17","1.2","228.0","366.32","0.979","1.058","1.352","50.0","1.0","true","7073.68","72.64","27090.46","93.36","0.0","0.0","2.97","92.81","pickup_radius +60.00; ttd_seconds +2.97; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"soldier|soldier_grenade|20|class_atlas50","soldier","soldier_grenade","20.0","class_atlas50","Full class + legal Guild Atlas 50","true","grenade_fuse","projectile","aoe","grenade_shrapnel_second_wave","slow fuse nuke with falloff","area coverage; slow fuse nuke with falloff","Compact-pack strength does not imply equal boss pressure.","{""agility"":8.0,""strength"":11.0}","16518.45","74393.47","7439.35","66.4","0.1538","0.1323","0.87","0.0","0.14","0.0","0.33","99.1","6.17","1.0","228.0","366.32","0.979","1.058","1.352","50.0","1.0","true","4493.25","37.37","37085.47","99.4","0.0","0.0","2.97","92.81","pickup_radius +60.00; ttd_seconds +2.97; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"soldier|soldier_bayonet|20|class_atlas50","soldier","soldier_bayonet","20.0","class_atlas50","Full class + legal Guild Atlas 50","true","bayonet_cone","melee","solo","bayonet_brace_countershot","close brace, knockback and conditional rear shot","durable-target pressure; close brace, knockback and conditional rear shot","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{""agility"":8.0,""strength"":11.0}","29888.01","70032.93","7003.29","66.4","0.1786","0.1323","0.87","0.0","0.14","0.0","0.3496","102.09","6.3","1.0","228.0","366.32","0.979","1.058","1.352","50.0","1.0","true","17714.01","145.51","34383.93","96.45","0.0","0.0","3.0","90.91","pickup_radius +60.00; ttd_seconds +3.00; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"soldier|soldier_rifle|20|class_atlas59_upper","soldier","soldier_rifle","20.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","arquebus_shot","projectile","defense","rifle_suppression_mark","rapid explosive shot and suppression","control/defensive utility; rapid explosive shot and suppression","Conditional control/guard value is not converted into permanent shield HP.","{""agility"":8.0,""strength"":11.0}","16811.68","56107.66","5610.77","66.4","0.1538","0.1323","0.87","0.0","0.14","0.0","0.33","99.1","6.17","1.2","228.0","366.32","0.979","1.058","1.352","150.0","1.0","true","7073.68","72.64","27090.46","93.36","0.0","0.0","2.97","92.81","pickup_radius +60.00; ttd_seconds +2.97; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"soldier|soldier_grenade|20|class_atlas59_upper","soldier","soldier_grenade","20.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","grenade_fuse","projectile","aoe","grenade_shrapnel_second_wave","slow fuse nuke with falloff","area coverage; slow fuse nuke with falloff","Compact-pack strength does not imply equal boss pressure.","{""agility"":8.0,""strength"":11.0}","16518.45","74393.47","7439.35","66.4","0.1538","0.1323","0.87","0.0","0.14","0.0","0.33","99.1","6.17","1.0","228.0","366.32","0.979","1.058","1.352","150.0","1.0","true","4493.25","37.37","37085.47","99.4","0.0","0.0","2.97","92.81","pickup_radius +60.00; ttd_seconds +2.97; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"soldier|soldier_bayonet|20|class_atlas59_upper","soldier","soldier_bayonet","20.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","bayonet_cone","melee","solo","bayonet_brace_countershot","close brace, knockback and conditional rear shot","durable-target pressure; close brace, knockback and conditional rear shot","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{""agility"":8.0,""strength"":11.0}","29888.01","70032.93","7003.29","66.4","0.1786","0.1323","0.87","0.0","0.14","0.0","0.3496","102.09","6.3","1.0","228.0","366.32","0.979","1.058","1.352","150.0","1.0","true","17714.01","145.51","34383.93","96.45","0.0","0.0","3.0","90.91","pickup_radius +60.00; ttd_seconds +3.00; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"thief|thief_coin_pouch|1|no_meta","thief","thief_coin_pouch","1.0","no_meta","No meta control","true","coin_ricochet","projectile","crowd","coin_unique_target_return","unique-target ricochet and capped economy tempo","compact-pack throughput; unique-target ricochet and capped economy tempo","Compact-pack strength does not imply equal boss pressure.","{}","3379.8","10122.6","1012.26","45.6","0.1055","0.1131","0.58","0.0","0.09","0.0","0.2529","61.04","1.97","1.0","297.85","337.8","0.68","0.8","0.848","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"thief|thief_shadow_cloak|1|no_meta","thief","thief_shadow_cloak","1.0","no_meta","No meta control","true","shadow_backstab","projectile","solo","dagger_backstab_execute_mark","non-teleport positional backstab and paralysis","durable-target pressure; non-teleport positional backstab and paralysis","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{}","3382.8","10068.0","1006.8","45.6","0.1055","0.1131","0.58","0.0","0.09","0.0","0.2529","61.04","1.97","1.0","297.85","337.8","0.68","0.8","0.848","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"thief|thief_smoke_bomb|1|no_meta","thief","thief_smoke_bomb","1.0","no_meta","No meta control","true","smoke_bomb","aoe","defense","smoke_dodge_triggered_burst","blind control zone and dodge window","control/defensive utility; blind control zone and dodge window","Conditional control/guard value is not converted into permanent shield HP.","{}","3369.6","10985.4","1098.54","45.6","0.1055","0.1131","0.58","0.0","0.09","0.0","0.2529","61.04","1.97","1.0","297.85","351.31","0.68","0.8","0.848","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"thief|thief_coin_pouch|1|class_constellation","thief","thief_coin_pouch","1.0","class_constellation","Full class constellation (schema 6)","true","coin_ricochet","projectile","crowd","coin_unique_target_return","unique-target ricochet and capped economy tempo","compact-pack throughput; unique-target ricochet and capped economy tempo","Compact-pack strength does not imply equal boss pressure.","{}","7745.77","36368.84","3636.88","45.6","0.1055","0.1195","0.58","0.0","0.09","0.0","0.2584","61.49","1.99","1.0","297.85","343.13","0.68","0.8","0.848","0.0","0.0","false","4365.97","129.18","26246.24","259.28","0.45","0.74","0.02","1.02","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"thief|thief_shadow_cloak|1|class_constellation","thief","thief_shadow_cloak","1.0","class_constellation","Full class constellation (schema 6)","true","shadow_backstab","projectile","solo","dagger_backstab_execute_mark","non-teleport positional backstab and paralysis","durable-target pressure; non-teleport positional backstab and paralysis","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{}","9316.64","23965.69","2396.57","45.6","0.1055","0.1195","0.58","0.0","0.09","0.0","0.2584","61.49","1.99","1.0","297.85","343.13","0.68","0.8","0.848","0.0","0.0","false","5933.84","175.41","13897.69","138.04","0.45","0.74","0.02","1.02","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"thief|thief_smoke_bomb|1|class_constellation","thief","thief_smoke_bomb","1.0","class_constellation","Full class constellation (schema 6)","true","smoke_bomb","aoe","defense","smoke_dodge_triggered_burst","blind control zone and dodge window","control/defensive utility; blind control zone and dodge window","Conditional control/guard value is not converted into permanent shield HP.","{}","6355.38","23204.24","2320.42","45.6","0.1055","0.1195","0.58","0.0","0.09","0.0","0.2584","61.49","1.99","1.2","297.85","356.86","0.68","0.8","0.848","0.0","0.0","false","2985.78","88.61","12218.84","111.23","0.45","0.74","0.02","1.02","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
"thief|thief_coin_pouch|1|class_atlas50","thief","thief_coin_pouch","1.0","class_atlas50","Full class + legal Guild Atlas 50","true","coin_ricochet","projectile","crowd","coin_unique_target_return","unique-target ricochet and capped economy tempo","compact-pack throughput; unique-target ricochet and capped economy tempo","Compact-pack strength does not imply equal boss pressure.","{}","7745.77","36368.84","3636.88","45.6","0.1055","0.1195","0.58","0.0","0.12","0.0","0.2584","61.49","4.59","1.0","357.85","343.13","0.979","1.058","1.433","50.0","1.0","true","4365.97","129.18","26246.24","259.28","0.45","0.74","2.62","132.99","pickup_radius +60.00; ttd_seconds +2.60; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"thief|thief_shadow_cloak|1|class_atlas50","thief","thief_shadow_cloak","1.0","class_atlas50","Full class + legal Guild Atlas 50","true","shadow_backstab","projectile","solo","dagger_backstab_execute_mark","non-teleport positional backstab and paralysis","durable-target pressure; non-teleport positional backstab and paralysis","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{}","9316.64","23965.69","2396.57","45.6","0.1055","0.1195","0.58","0.0","0.12","0.0","0.2584","61.49","4.59","1.0","357.85","343.13","0.979","1.058","1.433","50.0","1.0","true","5933.84","175.41","13897.69","138.04","0.45","0.74","2.62","132.99","pickup_radius +60.00; ttd_seconds +2.60; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"thief|thief_smoke_bomb|1|class_atlas50","thief","thief_smoke_bomb","1.0","class_atlas50","Full class + legal Guild Atlas 50","true","smoke_bomb","aoe","defense","smoke_dodge_triggered_burst","blind control zone and dodge window","control/defensive utility; blind control zone and dodge window","Conditional control/guard value is not converted into permanent shield HP.","{}","6355.38","23204.24","2320.42","45.6","0.1055","0.1195","0.58","0.0","0.12","0.0","0.2584","61.49","4.59","1.2","357.85","356.86","0.979","1.058","1.433","50.0","1.0","true","2985.78","88.61","12218.84","111.23","0.45","0.74","2.62","132.99","pickup_radius +60.00; ttd_seconds +2.60; healing_multiplier +0.30; start_gold +50.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"thief|thief_coin_pouch|1|class_atlas59_upper","thief","thief_coin_pouch","1.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","coin_ricochet","projectile","crowd","coin_unique_target_return","unique-target ricochet and capped economy tempo","compact-pack throughput; unique-target ricochet and capped economy tempo","Compact-pack strength does not imply equal boss pressure.","{}","7745.77","36368.84","3636.88","45.6","0.1055","0.1195","0.58","0.0","0.12","0.0","0.2584","61.49","4.59","1.0","357.85","343.13","0.979","1.058","1.433","150.0","1.0","true","4365.97","129.18","26246.24","259.28","0.45","0.74","2.62","132.99","pickup_radius +60.00; ttd_seconds +2.60; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"thief|thief_shadow_cloak|1|class_atlas59_upper","thief","thief_shadow_cloak","1.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","shadow_backstab","projectile","solo","dagger_backstab_execute_mark","non-teleport positional backstab and paralysis","durable-target pressure; non-teleport positional backstab and paralysis","Lower role budget for dense packs; kill-gated value is absent on immortal dummies.","{}","9316.64","23965.69","2396.57","45.6","0.1055","0.1195","0.58","0.0","0.12","0.0","0.2584","61.49","4.59","1.0","357.85","343.13","0.979","1.058","1.433","150.0","1.0","true","5933.84","175.41","13897.69","138.04","0.45","0.74","2.62","132.99","pickup_radius +60.00; ttd_seconds +2.60; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"thief|thief_smoke_bomb|1|class_atlas59_upper","thief","thief_smoke_bomb","1.0","class_atlas59_upper","NON-PLAYABLE: cap 50","false","smoke_bomb","aoe","defense","smoke_dodge_triggered_burst","blind control zone and dodge window","control/defensive utility; blind control zone and dodge window","Conditional control/guard value is not converted into permanent shield HP.","{}","6355.38","23204.24","2320.42","45.6","0.1055","0.1195","0.58","0.0","0.12","0.0","0.2584","61.49","4.59","1.2","357.85","356.86","0.979","1.058","1.433","150.0","1.0","true","2985.78","88.61","12218.84","111.23","0.45","0.74","2.62","132.99","pickup_radius +60.00; ttd_seconds +2.60; healing_multiplier +0.30; start_gold +150.00; ult_start_charge +1.00; death_save +1","deterministic_formula_expected_value","1.0","0.0","0.0"
"thief|thief_coin_pouch|20|no_meta","thief","thief_coin_pouch","20.0","no_meta","No meta control","true","coin_ricochet","projectile","crowd","coin_unique_target_return","unique-target ricochet and capped economy tempo","compact-pack throughput; unique-target ricochet and capped economy tempo","Compact-pack strength does not imply equal boss pressure.","{""agility"":8.0,""strength"":11.0}","17026.2","50995.2","5099.52","45.6","0.1055","0.1618","0.58","0.0","0.09","0.0","0.294","64.59","2.09","1.0","297.85","380.46","0.68","0.8","0.848","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","n/a","deterministic_formula_expected_value","1.0","0.0","0.0"
